uid,slug,name,state,area_ha,n_buildings,cls,start_period,start_is_pseudo,review_type,period,offset,n_valid,clear_frac,rmse,vegetation,soil,high_albedo,low_albedo,ndvi,ndbi,swir,soil_area_m2,high_albedo_area_m2,chip
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-05-H1,3,7751,0.8668,0.02636,0.23903,0.1738,0.02959,0.55758,0.55614,-0.15503,0.22488,128386.79923,12179.77411,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-05-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-05-H2,4,9266,1.0,0.02926,0.23954,0.14259,0.03149,0.58637,0.54391,-0.14099,0.21802,50116.77544,16772.14796,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-05-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-06-H1,5,9266,1.0,0.01816,0.27584,0.21285,0.02398,0.48733,0.51054,-0.11462,0.25979,168619.98748,11580.76883,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-06-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-06-H2,6,9010,1.0,0.02699,0.20337,0.21155,0.02421,0.56087,0.49825,-0.08257,0.24143,186590.146,7687.23448,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-06-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-07-H1,7,9266,1.0,0.02073,0.22743,0.23971,0.02712,0.50575,0.48396,-0.07233,0.26349,218437.26028,13078.28204,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-07-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-07-H2,8,9009,1.0,0.0251,0.2178,0.22312,0.03189,0.52719,0.48574,-0.07233,0.25589,191981.19356,7687.23448,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-07-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-08-H1,9,9266,1.0,0.02987,0.18135,0.21754,0.03349,0.56761,0.49544,-0.11154,0.23066,200766.60439,12678.94518,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-08-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-08-H2,10,9239,1.0,0.02812,0.20074,0.20668,0.03577,0.55681,0.49968,-0.10202,0.23798,173012.6929,13777.12153,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-08-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-09-H1,11,9243,1.0,0.02969,0.17879,0.20122,0.03533,0.58465,0.48293,-0.08653,0.23195,155541.70544,13078.28204,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-09-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-09-H2,12,9262,1.0,0.02918,0.15292,0.09953,0.02069,0.72686,0.48236,-0.10102,0.17702,5291.21334,12379.44254,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-09-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-10-H1,13,9259,1.0,0.03397,0.1444,0.15597,0.02612,0.67351,0.49462,-0.07793,0.20181,99734.37981,12279.60832,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-10-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-10-H2,14,9265,1.0,0.03182,0.14944,0.15395,0.02467,0.67195,0.45254,-0.05758,0.205,88652.78205,12179.77411,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-10-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-11-H1,15,8992,1.0,0.03346,0.1151,0.15259,0.02144,0.71087,0.37728,0.01785,0.2087,63993.73119,11181.43197,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-11-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-12-H1,17,9004,1.0,0.03374,0.10907,0.03626,0.01678,0.83789,0.37903,-0.03622,0.14934,1597.34742,10282.92404,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-12-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2025-12-H2,18,8081,0.9037,0.02755,0.09758,0.17833,0.03097,0.69312,0.29857,0.03361,0.21812,70482.9551,10881.92933,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2025-12-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-01-H1,19,9150,1.0,0.03416,0.09842,0.06664,0.0304,0.80455,0.35869,0.0117,0.17204,1497.51321,22662.36658,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-01-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-01-H2,20,409,0.0457,0.03496,0.21005,0.0,0.00581,0.78414,0.55375,-0.382,0.10049,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-01-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-02-H1,21,3517,0.3933,0.02767,0.1259,0.0827,0.04874,0.74266,0.3386,-0.165,0.16119,8485.90819,5391.04756,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-02-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-02-H2,22,9266,1.0,0.02934,0.10017,0.14415,0.03351,0.72217,0.30705,0.07129,0.21719,2995.02642,23660.70872,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-02-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-03-H1,23,9257,1.0,0.02994,0.09622,0.21445,0.03773,0.65161,0.30401,0.09399,0.25017,74476.32366,25657.393,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-03-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-03-H2,24,8176,0.9143,0.02718,0.09588,0.13168,0.03966,0.73278,0.32078,0.02548,0.20252,4492.53963,24359.54822,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-03-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-04-H1,25,9232,1.0,0.02728,0.09227,0.24315,0.04278,0.62181,0.29286,0.08469,0.26033,160433.58193,25058.38772,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-04-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-04-H2,26,9235,1.0,0.02399,0.1986,0.2451,0.04995,0.50636,0.42487,-0.08342,0.2613,204260.80189,25158.22193,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-04-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-05-H1,27,9238,1.0,0.025,0.20921,0.1483,0.05071,0.59178,0.44785,-0.12596,0.2199,25557.55879,29850.42999,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-05-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-05-H2,28,8951,1.0,0.02364,0.23994,0.23051,0.05954,0.47001,0.44891,-0.10156,0.26713,174709.87454,25757.22722,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-05-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-06-H1,29,9223,1.0,0.02293,0.22654,0.26523,0.06286,0.44537,0.43155,-0.08336,0.2813,230517.20017,29650.76156,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-06-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-06-H2,30,8497,0.9502,0.02531,0.21231,0.2056,0.0422,0.53989,0.45331,-0.11778,0.23578,125291.9386,17071.6506,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-06-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-07-H1,31,8972,1.0,0.0262,0.18758,0.22276,0.04071,0.54896,0.43882,-0.06861,0.24834,176706.55882,21664.02444,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-07-H1.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-07-H2,32,9255,1.0,0.02035,0.21207,0.13254,0.05103,0.60436,0.42343,-0.10805,0.21965,10282.92404,28552.58521,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-07-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-08-H2,34,5047,0.5644,0.02719,0.13733,0.19764,0.03339,0.63164,0.38024,-0.0549,0.21584,49118.4333,5490.88177,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-08-H2.png
eaab3189-fef6-4564-bd82-bd4b6d81c77b,amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189,Amazon Data Services Inc C/O Amazon.Com Inc / Attn: Prop Tax Campus,VA,89.79,7,positive,2025-03-H2,False,Expansion,2026-09-H1,35,9227,1.0,0.02901,0.13127,0.16307,0.04466,0.661,0.41112,-0.04472,0.21157,36539.32233,30549.26949,results/chips_pos16par/amazon-data-services-inc-c-o-amazon-com-inc-attn-eaab3189/2026-09-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-01-H1,-64,4937,1.0,0.04061,0.11285,0.06,3e-05,0.82712,0.45585,0.1208,0.18646,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-01-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-01-H2,-63,4935,1.0,0.04271,0.11493,0.0775,5e-05,0.80753,0.44692,0.14005,0.19948,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-01-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-02-H1,-62,4933,1.0,0.04388,0.11997,0.09762,4e-05,0.78236,0.44716,0.14797,0.21243,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-02-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-02-H2,-61,4937,1.0,0.04624,0.10417,0.16242,4e-05,0.73337,0.42577,0.20306,0.24535,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-02-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-03-H1,-60,4937,1.0,0.04474,0.11478,0.15437,5e-05,0.73079,0.43162,0.18223,0.24271,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-03-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-03-H2,-59,4905,1.0,0.03434,0.17836,0.13307,0.0001,0.68847,0.51693,0.06741,0.23645,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-03-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-04-H1,-58,4913,1.0,0.02821,0.30016,0.01581,0.00014,0.68389,0.73585,-0.179,0.17998,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-04-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-04-H2,-57,4902,1.0,0.02937,0.41381,0.01214,0.00015,0.5739,0.82689,-0.32762,0.16991,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-04-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-05-H1,-56,4937,1.0,0.03468,0.466,0.00862,0.00023,0.52515,0.86817,-0.3813,0.16543,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-05-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-05-H2,-55,4902,1.0,0.02923,0.45645,0.00733,0.00011,0.53612,0.84145,-0.36406,0.16987,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-05-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-06-H1,-54,4899,1.0,0.03045,0.43296,0.00549,0.0001,0.56145,0.83201,-0.36965,0.16116,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-06-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-06-H2,-53,4937,1.0,0.03232,0.44512,0.00704,0.00014,0.5477,0.86497,-0.35143,0.17073,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-06-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-07-H1,-52,4934,1.0,0.03372,0.4186,0.00607,8e-05,0.57524,0.86935,-0.33055,0.16974,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-07-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-07-H2,-51,4607,0.9687,0.02049,0.37176,0.00549,0.02328,0.59948,0.63481,-0.313,0.176,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-07-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-08-H1,-50,4902,1.0,0.02982,0.36425,0.00329,0.00116,0.6313,0.81226,-0.31724,0.15908,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-08-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-08-H2,-49,4902,1.0,0.03458,0.32799,0.00346,4e-05,0.66851,0.82856,-0.27509,0.1587,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-08-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-09-H1,-48,3648,0.767,0.0396,0.24927,0.00421,0.00117,0.74535,0.76718,-0.32044,0.12556,199.79678,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-09-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-10-H1,-46,584,0.1228,0.01475,0.28133,0.05227,0.03941,0.62699,0.54953,-0.22186,0.19168,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-10-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-10-H2,-45,4826,1.0,0.04444,0.27289,0.00073,5e-05,0.72633,0.83103,-0.27505,0.13731,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-10-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-11-H1,-44,4902,1.0,0.03882,0.23707,0.00513,6e-05,0.75775,0.73528,-0.15528,0.15667,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-11-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2023-12-H1,-42,4896,1.0,0.04699,0.12012,0.07422,3e-05,0.80563,0.502,0.15004,0.20303,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2023-12-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2024-01-H1,-40,4936,1.0,0.04351,0.11405,0.07955,3e-05,0.80637,0.46448,0.14259,0.20039,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2024-01-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2024-01-H2,-39,4923,1.0,0.0466,0.11139,0.07748,3e-05,0.8111,0.46876,0.16475,0.20312,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2024-01-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2024-02-H1,-38,4937,1.0,0.04202,0.12043,0.08041,5e-05,0.79911,0.45976,0.1269,0.20051,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2024-02-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2024-02-H2,-37,2446,0.5143,0.02206,0.08863,0.07733,0.00239,0.83164,0.33789,0.0389,0.16857,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2024-02-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2024-03-H1,-36,4902,1.0,0.04319,0.10082,0.18801,2e-05,0.71114,0.40362,0.20514,0.25612,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2024-03-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2024-03-H2,-35,4902,1.0,0.03966,0.15019,0.16185,4e-05,0.68792,0.46693,0.12683,0.25017,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2024-03-H2.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2024-04-H1,-34,4902,1.0,0.02658,0.31608,0.02554,7e-05,0.65831,0.72308,-0.15388,0.19657,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2024-04-H1.png
8e7ec2e0-c989-11f0-a883-9fe07aabef6d,amazon-data-services-inc-campus-8e7ec2e0,"Amazon Data Services, Inc Campus",GA,47.68,5,positive,2025-09-H1,False,Greenfield,2024-04-H2,-33,4937,1.0,0.03089,0.43693,0.00797,0.00014,0.55496,0.84655,-0.36405,0.1634,0.0,0.0,results/chips_pos16par/amazon-data-services-inc-campus-8e7ec2e0/2024-04-H2.png
